# Residuals         
# Time              	p                   	Ux                  	Uy                  	Uz                  
1817                	5.232590844740e-04	2.051179227140e-04	2.115306632010e-04	1.400419227450e-04
1818                	5.692004986040e-04	2.025381362260e-04	2.140013703170e-04	1.395345814330e-04
1819                	5.305940186470e-04	2.224997749370e-04	2.277343815440e-04	1.398100866940e-04
1820                	5.744060923990e-04	2.400131932560e-04	2.397652636720e-04	1.391017067640e-04
1821                	5.740605399890e-04	2.349608623300e-04	2.348176117770e-04	1.390459119480e-04
1822                	5.895717867660e-04	2.459635823050e-04	2.404706037060e-04	1.389099447130e-04
1823                	5.586009292750e-04	2.378269411730e-04	2.387165762600e-04	1.380120929030e-04
1824                	5.704095848920e-04	2.404630602050e-04	2.397393109940e-04	1.377050097860e-04
1825                	5.615582815430e-04	2.522630559770e-04	2.343856288190e-04	1.382570162300e-04
1826                	5.573359181530e-04	2.319640152410e-04	2.231627057810e-04	1.380280210860e-04
1827                	5.568798180620e-04	2.275642808020e-04	2.205234085840e-04	1.376380679050e-04
1828                	5.685325429600e-04	2.336649972330e-04	2.299453103800e-04	1.384574640920e-04
1829                	5.103715942160e-04	2.231370963650e-04	2.258988496720e-04	1.387574341790e-04
1830                	5.598819562620e-04	2.298795146040e-04	2.387233585660e-04	1.400459991800e-04
1831                	5.926724792240e-04	2.512742895900e-04	2.448659266630e-04	1.426492830310e-04
1832                	6.190715266200e-04	2.427040722270e-04	2.404358041560e-04	1.425234758570e-04
1833                	5.612297697190e-04	2.320696414750e-04	2.314608378190e-04	1.431678113670e-04
1834                	5.960728225500e-04	2.223191489810e-04	2.113105759510e-04	1.434294436800e-04
1835                	5.829109642250e-04	2.229797791820e-04	2.273032605650e-04	1.444125454410e-04
1836                	5.905493457010e-04	2.230939861880e-04	2.331293382420e-04	1.431878128010e-04
1837                	5.479710721730e-04	2.247916394120e-04	2.366745948060e-04	1.426715897010e-04
1838                	5.721113333210e-04	2.242462582230e-04	2.347685335300e-04	1.407444064110e-04
1839                	5.705823057180e-04	2.317685440040e-04	2.486611450890e-04	1.405108839490e-04
1840                	5.899359010160e-04	2.428723966430e-04	2.442533567440e-04	1.384889474260e-04
1841                	5.371627811880e-04	2.498401908180e-04	2.523555291780e-04	1.370176083400e-04
1842                	5.893416172140e-04	2.454691224910e-04	2.479608236400e-04	1.355492982320e-04
1843                	5.457166012800e-04	2.434446315030e-04	2.470898130110e-04	1.339895102700e-04
1844                	5.392831277880e-04	2.362654046330e-04	2.385275906230e-04	1.326275072270e-04
1845                	5.883993636130e-04	2.233985425040e-04	2.309781139940e-04	1.316212668840e-04
1846                	5.938951936480e-04	2.350947553850e-04	2.369267180670e-04	1.309077960180e-04
1847                	5.872002672060e-04	2.393661763080e-04	2.500960857370e-04	1.301023471480e-04
1848                	6.236407671060e-04	2.458767470370e-04	2.404148051750e-04	1.301430541880e-04
1849                	6.153636399380e-04	2.391332679030e-04	2.369661746770e-04	1.294097701360e-04
1850                	5.844039175470e-04	2.245218321930e-04	2.248657830670e-04	1.288591148940e-04
1851                	5.545411439480e-04	2.068715797120e-04	2.201189712510e-04	1.284934981570e-04
1852                	5.458787720310e-04	2.069243426000e-04	2.081667971980e-04	1.291109510160e-04
1853                	5.320757324900e-04	2.124441631310e-04	2.296369410190e-04	1.300595960340e-04
1854                	5.272264870120e-04	2.063310043090e-04	2.119113213610e-04	1.302965360120e-04
1855                	5.593416039200e-04	2.191931571780e-04	2.266601894130e-04	1.323790042300e-04
1856                	5.479003382000e-04	2.179567615280e-04	2.185786005990e-04	1.323079153440e-04
1857                	5.587105914040e-04	2.184056808620e-04	2.219053356290e-04	1.340025089100e-04
1858                	5.642043825800e-04	2.204900768360e-04	2.148022963660e-04	1.340561013130e-04
1859                	5.635027501170e-04	2.265708506940e-04	2.198229781710e-04	1.348471150880e-04
1860                	6.198012528650e-04	2.205580171290e-04	2.291818756560e-04	1.358368149140e-04
1861                	5.438892238090e-04	2.191953223750e-04	2.270962592090e-04	1.354619434770e-04
1862                	5.544212977760e-04	2.120308464800e-04	2.189156114980e-04	1.354988857020e-04
1863                	5.763724307180e-04	2.316975538540e-04	2.386058770960e-04	1.366948131440e-04
1864                	5.691314127190e-04	2.335442993410e-04	2.358080828550e-04	1.361939058020e-04
1865                	5.594597040590e-04	2.334158594660e-04	2.328582951950e-04	1.359621633910e-04
1866                	6.027652101020e-04	2.147929522590e-04	2.265709048050e-04	1.364185129550e-04
1867                	5.981095140390e-04	2.410194587150e-04	2.403545635120e-04	1.361729268870e-04
1868                	5.723265079990e-04	2.285817035670e-04	2.379791627640e-04	1.359007584920e-04
1869                	5.593222184920e-04	2.240527155880e-04	2.374035040900e-04	1.367944106750e-04
1870                	5.587990099540e-04	2.238891092780e-04	2.380608287950e-04	1.363929012590e-04
1871                	5.632492777320e-04	2.272929843820e-04	2.376026139730e-04	1.369253365970e-04
1872                	5.625943446850e-04	2.181589610240e-04	2.255782996170e-04	1.370729207690e-04
1873                	5.433153550410e-04	2.183368761420e-04	2.275333016810e-04	1.373264927450e-04
1874                	5.599844783240e-04	2.062587272650e-04	2.193283947890e-04	1.376612975300e-04
1875                	5.506942546880e-04	2.023818310880e-04	2.180905213920e-04	1.371830766090e-04
1876                	5.659686991620e-04	2.183321461360e-04	2.216206580390e-04	1.374360952880e-04
1877                	5.272176403970e-04	2.220467641390e-04	2.268915270400e-04	1.381051842070e-04
1878                	5.431652179510e-04	2.222764423760e-04	2.216740859770e-04	1.375332405260e-04
1879                	5.420736895110e-04	2.228581041540e-04	2.242212634550e-04	1.378698021900e-04
1880                	5.514768754070e-04	2.266087194730e-04	2.299371191220e-04	1.372574692660e-04
1881                	5.504170041760e-04	2.222372151140e-04	2.300767742490e-04	1.374691558980e-04
1882                	5.464607819000e-04	2.337766877610e-04	2.247999259710e-04	1.366448660750e-04
1883                	5.147443740180e-04	2.202070585850e-04	2.226517724150e-04	1.363094563880e-04
1884                	5.964397976080e-04	2.246813695670e-04	2.221386453940e-04	1.371394603600e-04
1885                	5.607181005550e-04	2.312949143370e-04	2.333688406450e-04	1.364440265460e-04
1886                	5.399007458600e-04	2.238129234730e-04	2.197460854570e-04	1.364169780600e-04
1887                	5.351090906680e-04	2.192628102590e-04	2.208590881580e-04	1.359320415640e-04
1888                	6.372528438500e-04	2.197910247630e-04	2.141982356620e-04	1.364965859390e-04
1889                	5.263884352820e-04	2.055503183070e-04	2.183494151110e-04	1.367367074480e-04
1890                	5.204232349880e-04	2.203658901830e-04	2.210655406800e-04	1.364950468510e-04
1891                	5.818909687250e-04	2.164847948590e-04	2.158833285200e-04	1.368212947160e-04
1892                	5.680700517290e-04	2.180029679700e-04	2.204537989910e-04	1.376688185220e-04
1893                	5.496492548330e-04	2.119903914500e-04	2.240707713750e-04	1.380544091960e-04
1894                	5.902236135640e-04	2.098247987340e-04	2.194023885210e-04	1.377486686610e-04
